date	close	volume	open	high	low
2011-12-06	0.876	1667	0.876	0.876	0.876
2011-12-05	0.87	4317	0.87	0.87	0.87
2011-12-02	0.837	0	0.837	0.837	0.837
2011-12-01	0.837	0	0.837	0.837	0.837
2011-11-30	0.837	0	0.837	0.837	0.837
2011-11-29	0.837	0	0.837	0.837	0.837
2011-11-28	0.837	30970	0.84	0.84	0.837
2011-11-25	0.9444	0	0.9444	0.9444	0.9444
2011-11-23	0.9444	0	0.9444	0.9444	0.9444
2011-11-22	0.9444	0	0.9444	0.9444	0.9444
2011-11-21	0.9444	0	0.9444	0.9444	0.9444
2011-11-18	0.9444	0	0.9444	0.9444	0.9444
2011-11-17	0.9444	0	0.9444	0.9444	0.9444
2011-11-16	0.9444	0	0.9444	0.9444	0.9444
2011-11-15	0.9444	0	0.9444	0.9444	0.9444
2011-11-14	0.9444	333	0.9444	0.9444	0.9444
2011-11-11	0.948	2500	0.948	0.948	0.948
2011-11-10	0.993	0	0.993	0.993	0.993
2011-11-09	0.993	0	0.993	0.993	0.993
2011-11-08	0.993	0	0.993	0.993	0.993
2011-11-07	0.993	0	0.993	0.993	0.993
2011-11-04	0.993	0	0.993	0.993	0.993
2011-11-03	0.993	0	0.993	0.993	0.993
2011-11-02	0.993	0	0.993	0.993	0.993
2011-11-01	0.993	0	0.993	0.993	0.993
2011-10-31	0.993	475	0.993	0.993	0.993
2011-10-28	1.038	9167	0.996	1.038	0.996
2011-10-27	1.0554	833	1.0554	1.0554	1.0554
2011-10-26	1.104	1667	1.104	1.104	1.104
2011-10-25	1.0116	0	1.0116	1.0116	1.0116
2011-10-24	1.0116	0	1.0116	1.0116	1.0116
2011-10-21	1.0116	0	1.0116	1.0116	1.0116
2011-10-20	1.0116	0	1.0116	1.0116	1.0116
2011-10-19	1.0116	833	1.0116	1.0116	1.0116
2011-10-18	0.939	500	0.939	0.939	0.939
2011-10-17	1.0062	0	1.0062	1.0062	1.0062
2011-10-14	1.0062	0	1.0062	1.0062	1.0062
2011-10-13	1.0062	0	1.0062	1.0062	1.0062
2011-10-12	1.0062	2833	1.0032	1.0062	1.0032
2011-10-11	0.948	0	0.948	0.948	0.948
2011-10-10	0.948	0	0.948	0.948	0.948
2011-10-07	0.948	0	0.948	0.948	0.948
2011-10-06	0.948	0	0.948	0.948	0.948
2011-10-05	0.948	0	0.948	0.948	0.948
2011-10-04	0.948	0	0.948	0.948	0.948
2011-10-03	0.948	2333	0.8298	0.948	0.8298
2011-09-30	0.87	5000	0.9	0.9	0.87
2011-09-29	0.96	0	0.96	0.96	0.96
2011-09-28	0.96	0	0.96	0.96	0.96
2011-09-27	0.96	0	0.96	0.96	0.96
2011-09-26	0.96	0	0.96	0.96	0.96
2011-09-23	0.96	125	0.96	0.96	0.96
2011-09-22	1.02	0	1.02	1.02	1.02
2011-09-21	1.02	167	1.02	1.02	1.02
2011-09-20	1.044	0	1.044	1.044	1.044
2011-09-19	1.044	0	1.044	1.044	1.044
2011-09-16	1.044	0	1.044	1.044	1.044
2011-09-15	1.044	0	1.044	1.044	1.044
2011-09-14	1.044	0	1.044	1.044	1.044
2011-09-13	1.044	0	1.044	1.044	1.044
2011-09-12	1.044	0	1.044	1.044	1.044
2011-09-09	1.044	1667	1.0548	1.0548	1.044
2011-09-08	1.1796	0	1.1796	1.1796	1.1796
2011-09-07	1.1796	0	1.1796	1.1796	1.1796
2011-09-06	1.1796	500	1.212	1.212	1.1796
2011-09-02	1.131	1667	1.131	1.131	1.131
2011-09-01	1.0404	0	1.0404	1.0404	1.0404
2011-08-31	1.0404	0	1.0404	1.0404	1.0404
2011-08-30	1.0404	417	1.0404	1.0404	1.0404
2011-08-29	1.02	1583	1.02	1.02	1.02
2011-08-26	1.0026	6667	1.0026	1.0026	1.0026
2011-08-25	1.008	500	1.008	1.008	1.008
2011-08-24	1.002	0	1.002	1.002	1.002
2011-08-23	1.002	0	1.002	1.002	1.002
2011-08-22	1.002	13834	0.936	1.002	0.936
2011-08-19	0.9702	0	0.9702	0.9702	0.9702
2011-08-18	0.9702	833	0.9702	0.9702	0.9702
2011-08-17	1.02	500	1.02	1.02	1.02
2011-08-16	0.9684	0	0.9684	0.9684	0.9684
2011-08-15	0.9684	0	0.9684	0.9684	0.9684
2011-08-12	0.9684	0	0.9684	0.9684	0.9684
2011-08-11	0.9684	17	0.9684	0.9684	0.9684
2011-08-10	0.969	0	0.969	0.969	0.969
2011-08-09	0.969	1167	0.969	0.969	0.969
2011-08-08	1.11	8167	1.032	1.11	1.02
2011-08-05	1.0428	3017	0.984	1.05	0.9516
2011-08-04	1.236	0	1.236	1.236	1.236
2011-08-03	1.236	0	1.236	1.236	1.236
2011-08-02	1.236	0	1.236	1.236	1.236
2011-08-01	1.236	500	1.236	1.236	1.236
2011-07-29	1.077	0	1.077	1.077	1.077
2011-07-28	1.077	333	1.077	1.077	1.077
2011-07-27	1.14	0	1.14	1.14	1.14
2011-07-26	1.14	0	1.14	1.14	1.14
2011-07-25	1.14	225	1.14	1.14	1.14
2011-07-22	1.176	0	1.176	1.176	1.176
2011-07-21	1.176	883	1.176	1.176	1.176
2011-07-20	1.26	0	1.26	1.26	1.26
2011-07-19	1.26	5000	1.26	1.26	1.26
2011-07-18	1.2594	0	1.2594	1.2594	1.2594
2011-07-15	1.2594	12084	1.2204	1.2594	1.2204
2011-07-14	1.1592	0	1.1592	1.1592	1.1592
2011-07-13	1.1592	833	1.1592	1.1592	1.1592
2011-07-12	1.1802	0	1.1802	1.1802	1.1802
2011-07-11	1.1802	1833	1.17	1.1802	1.17
2011-07-08	1.17	0	1.17	1.17	1.17
2011-07-07	1.17	2083	1.188	1.188	1.17
2011-07-06	1.122	0	1.122	1.122	1.122
2011-07-05	1.122	1667	1.122	1.122	1.122
2011-07-01	1.2	0	1.2	1.2	1.2
2011-06-30	1.2	6833	1.2132	1.2132	1.2
2011-06-29	1.14	8500	1.1736	1.1736	1.14
2011-06-28	1.1874	567	1.1874	1.1874	1.1874
2011-06-27	1.0656	0	1.0656	1.0656	1.0656
2011-06-24	1.0656	833	1.0656	1.0656	1.0656
2011-06-23	1.0086	833	1.0086	1.0086	1.0086
2011-06-22	1.0482	2500	1.0482	1.0482	1.0482
2011-06-21	1.11	333	1.077	1.11	1.077
2011-06-20	0.981	833	0.981	0.981	0.981
2011-06-17	1.05	1167	1.0728	1.0728	1.05
2011-06-16	1.02	0	1.02	1.02	1.02
2011-06-15	1.02	0	1.02	1.02	1.02
2011-06-14	1.02	0	1.02	1.02	1.02
2011-06-13	1.02	4083	1.02	1.02	1.02
2011-06-10	1.02	0	1.02	1.02	1.02
2011-06-09	1.02	0	1.02	1.02	1.02
2011-06-08	1.02	1667	1.02	1.02	1.02
2011-06-07	1.1088	3333	1.1082	1.1088	1.1082
2011-06-06	1.1334	500	1.1334	1.1334	1.1334
2011-06-03	1.1334	167	1.1334	1.1334	1.1334
2011-06-02	1.0728	333	1.0728	1.0728	1.0728
2011-06-01	1.14	0	1.14	1.14	1.14
2011-05-31	1.14	0	1.14	1.14	1.14
2011-05-27	1.14	0	1.14	1.14	1.14
2011-05-26	1.14	0	1.14	1.14	1.14
2011-05-25	1.14	0	1.14	1.14	1.14
2011-05-24	1.14	0	1.14	1.14	1.14
2011-05-23	1.14	0	1.14	1.14	1.14
2011-05-20	1.14	2500	1.14	1.14	1.14
2011-05-19	1.1358	0	1.1358	1.1358	1.1358
2011-05-18	1.1358	0	1.1358	1.1358	1.1358
2011-05-17	1.1358	2167	1.1976	1.1976	1.1358
2011-05-16	1.212	0	1.212	1.212	1.212
2011-05-13	1.212	833	1.212	1.212	1.212
2011-05-12	1.2	4500	1.2	1.212	1.2
2011-05-11	1.2822	0	1.2822	1.2822	1.2822
2011-05-10	1.2822	2833	1.311	1.32	1.2822
2011-05-09	1.278	6186	1.146	1.278	1.146
2011-05-06	1.104	1667	1.104	1.104	1.104
2011-05-05	1.038	50	1.038	1.038	1.038
2011-05-04	1.0314	15580	1.101	1.1586	1.0314
2011-05-03	1.26	0	1.26	1.26	1.26
2011-05-02	1.26	833	1.26	1.26	1.26
2011-04-29	1.26	0	1.26	1.26	1.26
2011-04-28	1.26	0	1.26	1.26	1.26
2011-04-27	1.26	833	1.26	1.26	1.26
2011-04-26	1.272	0	1.272	1.272	1.272
2011-04-25	1.272	0	1.272	1.272	1.272
2011-04-21	1.272	0	1.272	1.272	1.272
2011-04-20	1.272	1667	1.26	1.272	1.26
2011-04-19	1.2762	0	1.2762	1.2762	1.2762
2011-04-18	1.2762	0	1.2762	1.2762	1.2762
2011-04-15	1.2762	10000	1.2762	1.278	1.2762
2011-04-14	1.368	0	1.368	1.368	1.368
2011-04-13	1.368	0	1.368	1.368	1.368
2011-04-12	1.368	833	1.368	1.368	1.368
2011-04-11	1.38	6667	1.41	1.41	1.3656
2011-04-08	1.3464	0	1.3464	1.3464	1.3464
2011-04-07	1.3464	1333	1.3464	1.3464	1.3464
2011-04-06	1.3998	0	1.3998	1.3998	1.3998
2011-04-05	1.3998	4167	1.3998	1.3998	1.3998
2011-04-04	1.272	2083	1.272	1.272	1.272
2011-04-01	1.38	0	1.38	1.38	1.38
2011-03-31	1.38	2417	1.38	1.38	1.38
2011-03-30	1.293	0	1.293	1.293	1.293
2011-03-29	1.293	0	1.293	1.293	1.293
2011-03-28	1.293	1217	1.293	1.293	1.293
2011-03-25	1.32	0	1.32	1.32	1.32
2011-03-24	1.32	167	1.32	1.32	1.32
2011-03-23	1.3152	4183	1.2816	1.3152	1.2816
2011-03-22	1.287	833	1.287	1.287	1.287
2011-03-21	1.467	0	1.467	1.467	1.467
2011-03-18	1.467	333	1.467	1.467	1.467
2011-03-17	1.3992	2725	1.3686	1.3992	1.272
2011-03-16	1.2204	0	1.2204	1.2204	1.2204
2011-03-15	1.2204	1127	1.2204	1.2204	1.2204
2011-03-14	1.2918	3833	1.29	1.2918	1.29
2011-03-11	1.32	2300	1.287	1.32	1.287
2011-03-10	1.164	3667	1.32	1.32	1.164
2011-03-09	1.4232	4179	1.4232	1.4232	1.4232
2011-03-08	1.422	1000	1.422	1.422	1.422
2011-03-07	1.482	0	1.482	1.482	1.482
2011-03-04	1.482	0	1.482	1.482	1.482
2011-03-03	1.482	858	1.416	1.482	1.416
2011-03-02	1.476	0	1.476	1.476	1.476
2011-03-01	1.476	0	1.476	1.476	1.476
2011-02-28	1.476	917	1.506	1.506	1.476
2011-02-25	1.44	0	1.44	1.44	1.44
2011-02-24	1.44	500	1.44	1.44	1.44
2011-02-23	1.392	2150	1.572	1.572	1.392
2011-02-22	1.5822	10045	1.494	1.5822	1.494
2011-02-18	1.5882	3333	1.59	1.59	1.5882
2011-02-17	1.581	0	1.581	1.581	1.581
2011-02-16	1.581	67	1.581	1.581	1.581
2011-02-15	1.5	7500	1.5	1.5	1.5
2011-02-14	1.422	0	1.422	1.422	1.422
2011-02-11	1.422	0	1.422	1.422	1.422
2011-02-10	1.422	833	1.422	1.422	1.422
2011-02-09	1.422	1842	1.422	1.422	1.422
2011-02-08	1.428	0	1.428	1.428	1.428
2011-02-07	1.428	7167	1.488	1.488	1.422
2011-02-04	1.428	7500	1.428	1.428	1.428
2011-02-03	1.386	0	1.386	1.386	1.386
2011-02-02	1.386	0	1.386	1.386	1.386
2011-02-01	1.386	17	1.386	1.386	1.386
2011-01-31	1.5	0	1.5	1.5	1.5
2011-01-28	1.5	917	1.44	1.5	1.44
2011-01-27	1.572	0	1.572	1.572	1.572
2011-01-26	1.572	1800	1.446	1.572	1.44
2011-01-25	1.5	83	1.5	1.5	1.5
2011-01-24	1.638	0	1.638	1.638	1.638
2011-01-21	1.638	3453	1.635	1.638	1.635
2011-01-20	1.65	0	1.65	1.65	1.65
2011-01-19	1.65	1667	1.65	1.65	1.65
2011-01-18	1.668	833	1.668	1.668	1.668
2011-01-14	1.605	4750	1.725	1.728	1.605
2011-01-13	1.641	1667	1.638	1.641	1.638
2011-01-12	1.6056	0	1.6056	1.6056	1.6056
2011-01-11	1.6056	5833	1.605	1.608	1.605
2011-01-10	1.569	167	1.569	1.569	1.569
2011-01-07	1.6302	1567	1.635	1.635	1.6302
2011-01-06	1.65	0	1.65	1.65	1.65
2011-01-05	1.65	8334	1.62	1.65	1.53
2011-01-04	1.653	3333	1.656	1.656	1.653
2011-01-03	1.6614	0	1.6614	1.6614	1.6614
2010-12-31	1.6614	3133	1.656	1.6614	1.656
2010-12-30	1.614	8700	1.68	1.68	1.614
2010-12-29	1.68	3513	1.68	1.68	1.56
2010-12-28	1.56	0	1.56	1.56	1.56
2010-12-27	1.56	1667	1.56	1.56	1.56
2010-12-23	1.536	0	1.536	1.536	1.536
2010-12-22	1.536	0	1.536	1.536	1.536
2010-12-21	1.536	1333	1.56	1.56	1.5318
2010-12-20	1.59	10000	1.452	1.59	1.452
2010-12-17	1.4832	2083	1.482	1.4832	1.482
2010-12-16	1.4034	0	1.4034	1.4034	1.4034
2010-12-15	1.4034	0	1.4034	1.4034	1.4034
2010-12-14	1.4034	0	1.4034	1.4034	1.4034
2010-12-13	1.4034	50668	1.3434	1.4034	1.338
2010-12-10	1.335	155	1.335	1.335	1.335
2010-12-09	1.3956	0	1.3956	1.3956	1.3956
2010-12-08	1.3956	167	1.3956	1.3956	1.3956
2010-12-07	1.4274	8334	1.4592	1.4592	1.4274
2010-12-06	1.4928	667	1.4928	1.4928	1.4928
2010-12-03	1.554	833	1.554	1.554	1.554
2010-12-02	1.3482	0	1.3482	1.3482	1.3482
2010-12-01	1.3482	0	1.3482	1.3482	1.3482
2010-11-30	1.3482	0	1.3482	1.3482	1.3482
2010-11-29	1.3482	3417	1.4088	1.4088	1.3476
2010-11-26	1.365	0	1.365	1.365	1.365
2010-11-24	1.365	1667	1.365	1.365	1.365
2010-11-23	1.44	1667	1.44	1.44	1.44
2010-11-22	1.647	0	1.647	1.647	1.647
2010-11-19	1.647	0	1.647	1.647	1.647
2010-11-18	1.647	0	1.647	1.647	1.647
2010-11-17	1.647	0	1.647	1.647	1.647
2010-11-16	1.647	0	1.647	1.647	1.647
2010-11-15	1.647	0	1.647	1.647	1.647
2010-11-12	1.647	0	1.647	1.647	1.647
2010-11-11	1.647	833	1.647	1.647	1.647
2010-11-10	1.6782	0	1.6782	1.6782	1.6782
2010-11-09	1.6782	0	1.6782	1.6782	1.6782
2010-11-08	1.6782	8584	1.674	1.6782	1.674
2010-11-05	1.575	4883	1.476	1.575	1.476
2010-11-04	1.548	0	1.548	1.548	1.548
2010-11-03	1.548	0	1.548	1.548	1.548
2010-11-02	1.548	2000	1.5426	1.56	1.5426
2010-11-01	1.671	0	1.671	1.671	1.671
2010-10-29	1.671	0	1.671	1.671	1.671
2010-10-28	1.671	0	1.671	1.671	1.671
2010-10-27	1.671	0	1.671	1.671	1.671
2010-10-26	1.671	3333	1.6716	1.6716	1.671
2010-10-25	1.737	0	1.737	1.737	1.737
2010-10-22	1.737	500	1.737	1.737	1.737
2010-10-21	1.761	833	1.731	1.761	1.731
2010-10-20	1.7274	250	1.7274	1.7274	1.7274
2010-10-19	1.8354	0	1.8354	1.8354	1.8354
2010-10-18	1.8354	3750	1.8864	1.8864	1.8354
2010-10-15	1.842	1167	1.884	1.884	1.842
2010-10-14	1.857	0	1.857	1.857	1.857
2010-10-13	1.857	9667	1.7652	1.857	1.7046
2010-10-12	1.6002	367	1.572	1.6002	1.572
2010-10-11	1.3422	0	1.3422	1.3422	1.3422
2010-10-08	1.3422	1667	1.3422	1.3422	1.3422
2010-10-07	1.2162	0	1.2162	1.2162	1.2162
2010-10-06	1.2162	333	1.2162	1.2162	1.2162
2010-10-05	1.038	0	1.038	1.038	1.038
2010-10-04	1.038	0	1.038	1.038	1.038
2010-10-01	1.038	0	1.038	1.038	1.038
2010-09-30	1.038	1667	1.038	1.038	1.038
2010-09-29	1.308	0	1.308	1.308	1.308
2010-09-28	1.308	0	1.308	1.308	1.308
2010-09-27	1.308	1333	1.308	1.308	1.308
2010-09-24	1.122	1333	1.122	1.122	1.122
2010-09-23	1.1004	3167	1.134	1.134	1.1004
2010-09-22	1.164	0	1.164	1.164	1.164
2010-09-21	1.164	0	1.164	1.164	1.164
2010-09-20	1.164	667	1.164	1.164	1.164
2010-09-17	1.0782	0	1.0782	1.0782	1.0782
2010-09-16	1.0782	0	1.0782	1.0782	1.0782
2010-09-15	1.0782	50001	1.0794	1.0794	1.0782
2010-09-14	1.0152	0	1.0152	1.0152	1.0152
2010-09-13	1.0152	0	1.0152	1.0152	1.0152
2010-09-10	1.0152	0	1.0152	1.0152	1.0152
2010-09-09	1.0152	0	1.0152	1.0152	1.0152
2010-09-08	1.0152	1667	1.0152	1.0152	1.0152
2010-09-07	1.0614	1167	1.0644	1.0644	1.0614
2010-09-03	1.0674	1667	1.0668	1.0674	1.0668
2010-09-02	1.05	0	1.05	1.05	1.05
2010-09-01	1.05	0	1.05	1.05	1.05
2010-08-31	1.05	0	1.05	1.05	1.05
2010-08-30	1.05	500	1.05	1.05	1.05
2010-08-27	1.131	0	1.131	1.131	1.131
2010-08-26	1.131	0	1.131	1.131	1.131
2010-08-25	1.131	0	1.131	1.131	1.131
2010-08-24	1.131	333	1.131	1.131	1.131
2010-08-23	1.0914	0	1.0914	1.0914	1.0914
2010-08-20	1.0914	0	1.0914	1.0914	1.0914
2010-08-19	1.0914	0	1.0914	1.0914	1.0914
2010-08-18	1.0914	0	1.0914	1.0914	1.0914
2010-08-17	1.0914	0	1.0914	1.0914	1.0914
2010-08-16	1.0914	1667	1.0914	1.0914	1.0914
2010-08-13	1.089	0	1.089	1.089	1.089
2010-08-12	1.089	0	1.089	1.089	1.089
2010-08-11	1.089	1000	1.089	1.089	1.089
2010-08-10	1.1976	0	1.1976	1.1976	1.1976
2010-08-09	1.1976	0	1.1976	1.1976	1.1976
2010-08-06	1.1976	0	1.1976	1.1976	1.1976
2010-08-05	1.1976	0	1.1976	1.1976	1.1976
2010-08-04	1.1976	0	1.1976	1.1976	1.1976
2010-08-03	1.1976	0	1.1976	1.1976	1.1976
2010-08-02	1.1976	0	1.1976	1.1976	1.1976
2010-07-30	1.1976	1667	1.1976	1.1976	1.1976
2010-07-29	1.1934	0	1.1934	1.1934	1.1934
2010-07-28	1.1934	0	1.1934	1.1934	1.1934
2010-07-27	1.1934	0	1.1934	1.1934	1.1934
2010-07-26	1.1934	0	1.1934	1.1934	1.1934
2010-07-23	1.272	4667	1.326	1.326	1.2432
2010-07-22	1.2726	11667	1.2444	1.3122	1.2444
2010-07-21	0.969	0	0.969	0.969	0.969
2010-07-20	0.969	0	0.969	0.969	0.969
2010-07-19	0.969	0	0.969	0.969	0.969
2010-07-16	0.969	4167	0.969	0.969	0.969
2010-07-15	0.96	667	0.96	0.96	0.96
2010-07-14	0.9864	6667	0.96	0.9864	0.96
2010-07-13	0.9	1667	0.9	0.9	0.9
2010-07-12	0.9726	0	0.9726	0.9726	0.9726
2010-07-09	0.9726	0	0.9726	0.9726	0.9726
2010-07-08	0.9726	0	0.9726	0.9726	0.9726
2010-07-07	0.9726	0	0.9726	0.9726	0.9726
2010-07-06	0.9726	533	0.9984	0.9984	0.9726
2010-07-02	0.9186	0	0.9186	0.9186	0.9186
2010-07-01	0.9186	0	0.9186	0.9186	0.9186
2010-06-30	0.9186	3500	0.9468	0.9468	0.9186
2010-06-29	0.984	0	0.984	0.984	0.984
2010-06-28	0.984	0	0.984	0.984	0.984
2010-06-25	0.984	0	0.984	0.984	0.984
2010-06-24	0.984	0	0.984	0.984	0.984
2010-06-23	0.984	0	0.984	0.984	0.984
2010-06-22	0.984	200	0.984	0.984	0.984
2010-06-21	1.056	1667	1.056	1.056	1.056
2010-06-18	1.116	1667	1.116	1.116	1.116
2010-06-17	1.0782	0	1.0782	1.0782	1.0782
2010-06-16	1.0782	0	1.0782	1.0782	1.0782
2010-06-15	1.0782	0	1.0782	1.0782	1.0782
2010-06-14	1.0782	5500	1.134	1.164	1.0782
2010-06-11	1.104	500	1.104	1.104	1.104
2010-06-10	1.1346	2325	1.1058	1.2516	1.1058
2010-06-09	1.08	0	1.08	1.08	1.08
2010-06-08	1.08	12500	1.0794	1.08	1.0794
2010-06-07	1.2408	0	1.2408	1.2408	1.2408
2010-06-04	1.2408	0	1.2408	1.2408	1.2408
2010-06-03	1.2408	0	1.2408	1.2408	1.2408
2010-06-02	1.2408	0	1.2408	1.2408	1.2408
2010-06-01	1.2408	0	1.2408	1.2408	1.2408
2010-05-28	1.2408	1692	1.2876	1.2876	1.2408
2010-05-27	1.2792	0	1.2792	1.2792	1.2792
2010-05-26	1.2792	0	1.2792	1.2792	1.2792
2010-05-25	1.2792	0	1.2792	1.2792	1.2792
2010-05-24	1.2792	0	1.2792	1.2792	1.2792
2010-05-21	1.2792	0	1.2792	1.2792	1.2792
2010-05-20	1.2792	0	1.2792	1.2792	1.2792
2010-05-19	1.2792	0	1.2792	1.2792	1.2792
2010-05-18	1.2792	2833	1.2486	1.2792	1.2486
2010-05-17	1.3926	667	1.3926	1.3926	1.3926
2010-05-14	1.449	0	1.449	1.449	1.449
2010-05-13	1.449	2750	1.389	1.449	1.389
2010-05-12	1.494	0	1.494	1.494	1.494
2010-05-11	1.494	2000	1.4988	1.4988	1.4736
2010-05-10	1.464	3183	1.494	1.494	1.464
2010-05-07	1.359	1667	1.4742	1.4742	1.329
2010-05-06	1.422	2967	1.4202	1.422	1.4202
2010-05-05	1.62	11667	1.7166	1.7166	1.62
2010-05-04	1.731	17667	2.052	2.052	1.731
2010-05-03	2.0598	0	2.0598	2.0598	2.0598
2010-04-30	2.0598	0	2.0598	2.0598	2.0598
2010-04-29	2.0598	833	2.0604	2.0604	2.0598
2010-04-28	2.142	0	2.142	2.142	2.142
2010-04-27	2.142	67	2.142	2.142	2.142
2010-04-26	2.19	0	2.19	2.19	2.19
2010-04-23	2.19	1753	2.0706	2.19	2.0706
2010-04-22	2.058	4800	2.028	2.058	2.028
2010-04-21	1.962	544	1.962	1.962	1.962
2010-04-20	2.058	0	2.058	2.058	2.058
2010-04-19	2.058	1000	2.058	2.058	2.058
2010-04-16	2.01	625	2.2092	2.211	2.01
2010-04-15	2.193	250	2.193	2.193	2.193
2010-04-14	2.226	4000	1.98	2.226	1.98
2010-04-13	1.8264	4500	1.8258	1.8264	1.8258
2010-04-12	1.8096	13534	1.947	1.947	1.8096
2010-04-09	1.701	9667	1.74	1.74	1.701
2010-04-08	1.6716	0	1.6716	1.6716	1.6716
2010-04-07	1.6716	0	1.6716	1.6716	1.6716
2010-04-06	1.6716	0	1.6716	1.6716	1.6716
2010-04-05	1.6716	667	1.6716	1.6716	1.6716
2010-04-01	1.6074	1667	1.6074	1.6074	1.6074
2010-03-31	1.5378	1000	1.5378	1.5378	1.5378
2010-03-30	1.6194	5667	1.56	1.6194	1.56
2010-03-29	1.377	0	1.377	1.377	1.377
2010-03-26	1.377	0	1.377	1.377	1.377
2010-03-25	1.377	417	1.377	1.377	1.377
2010-03-24	1.4544	0	1.4544	1.4544	1.4544
2010-03-23	1.4544	0	1.4544	1.4544	1.4544
2010-03-22	1.4544	0	1.4544	1.4544	1.4544
2010-03-19	1.4544	0	1.4544	1.4544	1.4544
2010-03-18	1.4544	0	1.4544	1.4544	1.4544
2010-03-17	1.4544	483	1.4544	1.4844	1.4544
2010-03-16	1.491	0	1.491	1.491	1.491
2010-03-15	1.491	0	1.491	1.491	1.491
2010-03-12	1.491	0	1.491	1.491	1.491
2010-03-11	1.491	0	1.491	1.491	1.491
2010-03-10	1.491	5167	1.4616	1.491	1.4616
2010-03-09	1.4052	5833	1.4046	1.4052	1.4046
2010-03-08	1.3788	0	1.3788	1.3788	1.3788
2010-03-05	1.3788	0	1.3788	1.3788	1.3788
2010-03-04	1.3788	0	1.3788	1.3788	1.3788
2010-03-03	1.3788	0	1.3788	1.3788	1.3788
2010-03-02	1.3788	0	1.3788	1.3788	1.3788
2010-03-01	1.3788	0	1.3788	1.3788	1.3788
2010-02-26	1.3788	0	1.3788	1.3788	1.3788
2010-02-25	1.3788	0	1.3788	1.3788	1.3788
2010-02-24	1.3788	0	1.3788	1.3788	1.3788
2010-02-23	1.3788	0	1.3788	1.3788	1.3788
2010-02-22	1.3788	0	1.3788	1.3788	1.3788
2010-02-19	1.3788	0	1.3788	1.3788	1.3788
2010-02-18	1.3788	0	1.3788	1.3788	1.3788
2010-02-17	1.3788	3250	1.3788	1.3788	1.3788
2010-02-16	1.233	3333	1.26	1.26	1.233
2010-02-12	1.158	0	1.158	1.158	1.158
2010-02-11	1.158	0	1.158	1.158	1.158
2010-02-10	1.158	5000	1.149	1.158	1.092
2010-02-09	1.1466	80002	1.1214	1.1466	1.0566
2010-02-08	1.317	0	1.317	1.317	1.317
2010-02-05	1.317	0	1.317	1.317	1.317
2010-02-04	1.317	4667	1.242	1.317	1.1754
2010-02-03	1.4982	0	1.4982	1.4982	1.4982
2010-02-02	1.4982	0	1.4982	1.4982	1.4982
2010-02-01	1.4982	0	1.4982	1.4982	1.4982
2010-01-29	1.4982	0	1.4982	1.4982	1.4982
2010-01-28	1.4982	0	1.4982	1.4982	1.4982
2010-01-27	1.4982	0	1.4982	1.4982	1.4982
2010-01-26	1.4982	4667	1.4706	1.4982	1.47
2010-01-25	1.356	0	1.356	1.356	1.356
2010-01-22	1.356	433	1.476	1.476	1.356
2010-01-21	1.5432	7833	1.515	1.5432	1.461
2010-01-20	1.5714	0	1.5714	1.5714	1.5714
2010-01-19	1.5714	20667	1.5384	1.602	1.5384
2010-01-15	1.518	0	1.518	1.518	1.518
2010-01-14	1.518	833	1.518	1.518	1.518
2010-01-13	1.455	0	1.455	1.455	1.455
2010-01-12	1.455	0	1.455	1.455	1.455
2010-01-11	1.455	13500	1.3974	1.455	1.332
2010-01-08	1.2504	3333	1.2216	1.2504	1.2216
2010-01-07	1.1922	667	1.1922	1.1922	1.1922
2010-01-06	1.1556	0	1.1556	1.1556	1.1556
2010-01-05	1.1556	0	1.1556	1.1556	1.1556
2010-01-04	1.1556	1500	1.1556	1.1556	1.1556
2009-12-31	1.092	0	1.092	1.092	1.092
2009-12-30	1.092	0	1.092	1.092	1.092
2009-12-29	1.092	0	1.092	1.092	1.092
2009-12-28	1.092	0	1.092	1.092	1.092
2009-12-24	1.092	0	1.092	1.092	1.092
2009-12-23	1.092	0	1.092	1.092	1.092
2009-12-22	1.092	0	1.092	1.092	1.092
2009-12-21	1.092	0	1.092	1.092	1.092
2009-12-18	1.092	0	1.092	1.092	1.092
2009-12-17	1.092	0	1.092	1.092	1.092
2009-12-16	1.092	0	1.092	1.092	1.092
2009-12-15	1.092	1667	1.092	1.092	1.092
2009-12-14	1.1634	167	1.1634	1.1634	1.1634
2009-12-11	1.32	0	1.32	1.32	1.32
2009-12-10	1.32	1667	1.32	1.32	1.32
2009-12-09	1.2978	667	1.2978	1.2978	1.2978
2009-12-08	1.365	0	1.365	1.365	1.365
2009-12-07	1.365	0	1.365	1.365	1.365
2009-12-04	1.365	0	1.365	1.365	1.365
2009-12-03	1.365	0	1.365	1.365	1.365
2009-12-02	1.365	0	1.365	1.365	1.365
2009-12-01	1.365	1417	1.365	1.365	1.365
2009-11-30	1.473	1333	1.473	1.473	1.473
2009-11-27	1.4994	0	1.4994	1.4994	1.4994
2009-11-25	1.4994	0	1.4994	1.4994	1.4994
2009-11-24	1.4994	1683	1.5588	1.5588	1.4994
2009-11-23	1.56	917	1.56	1.56	1.56
2009-11-20	1.5954	0	1.5954	1.5954	1.5954
2009-11-19	1.5954	0	1.5954	1.5954	1.5954
2009-11-18	1.5954	0	1.5954	1.5954	1.5954
2009-11-17	1.5954	0	1.5954	1.5954	1.5954
2009-11-16	1.5954	0	1.5954	1.5954	1.5954
